# tStepInit totalTime sampleInterval to2PN absTol relTol
100	3.15576e+10	2.592e+06	1	0.001	1e-09
# t[s]	r[km]	v[km/s]	dt[s]	E_newt	L_newt
8.2944000000e+07	2.2220084611e+06	3.8082397868e+02	3.2654101379e+02	-9.6376814612e+04	6.7299921799e+08	-1.3280212227e+06	-1.7814828747e+06
8.5536000000e+07	2.0480142953e+06	4.1680152488e+02	1.9545007028e+02	-9.6377004464e+04	6.7299900595e+08	-1.0335793026e+06	-1.7680713727e+06
8.8128000000e+07	1.8551082037e+06	4.6025172421e+02	2.4955891567e+02	-9.6377280911e+04	6.7299867079e+08	-7.1637092490e+05	-1.7112098485e+06
9.0720000000e+07	1.6426229801e+06	5.1397175106e+02	2.1045586813e+02	-9.6377709103e+04	6.7299814942e+08	-3.7865454617e+05	-1.5983838679e+06
9.3312000000e+07	1.4113623158e+06	5.8226725961e+02	1.7335880083e+02	-9.6378423225e+04	6.7299733306e+08	-2.6764849647e+04	-1.4111085108e+06
9.5904000000e+07	1.1669629052e+06	6.7112358423e+02	1.4241780793e+02	-9.6379711360e+04	6.7299603890e+08	3.2231832421e+05	-1.1215673497e+06
9.8496000000e+07	9.3063522945e+05	7.8340873969e+02	1.2612293309e+02	-9.6382089215e+04	6.7299406428e+08	6.2251991302e+05	-6.9177372615e+05
1.0108800000e+08	7.6679591983e+05	8.8659142862e+02	7.8314746194e+01	-9.6385222668e+04	6.7299197087e+08	7.5958800134e+05	-1.0489066160e+05
1.0368000000e+08	7.7934677705e+05	8.7765699309e+02	7.7603046687e+01	-9.6384926519e+04	6.7299234080e+08	5.8788919804e+05	5.1163237752e+05
1.0627200000e+08	9.5825525890e+05	7.6842965987e+02	8.3082225323e+01	-9.6381764547e+04	6.7299485879e+08	1.7712618402e+05	9.4174277599e+05
1.0886400000e+08	1.1987614070e+06	6.5829053045e+02	1.4407250188e+02	-9.6379576256e+04	6.7299708037e+08	-2.8909724834e+05	1.1633794273e+06
1.1145600000e+08	1.4434179973e+06	5.7203588219e+02	1.4823268883e+02	-9.6378413400e+04	6.7299863336e+08	-7.2927464507e+05	1.2456379920e+06
1.1404800000e+08	1.6738811712e+06	5.0560282754e+02	2.0221926608e+02	-9.6377777376e+04	6.7299973411e+08	-1.1240857408e+06	1.2402860246e+06
1.1664000000e+08	1.8853650764e+06	4.5314289950e+02	2.3459351017e+02	-9.6377405001e+04	6.7300055613e+08	-1.4722155532e+06	1.1777872627e+06
1.1923200000e+08	2.0772882827e+06	4.1055891561e+02	2.7856952443e+02	-9.6377173655e+04	6.7300120120e+08	-1.7766665257e+06	1.0763747794e+06
1.2182400000e+08	2.2503426868e+06	3.7519790285e+02	3.0596922035e+02	-9.6377023410e+04	6.7300172859e+08	-2.0410964236e+06	9.4761152267e+05
